pathway_id	pathway_name	symbol	hgnc_id	match_type	test	reason
R-HSA-9638482	Metal ion assimilation from the host	exbD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fecA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fecB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fecC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fecD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fecE	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	feoA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	feoB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fepA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fepB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fepC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fepD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fepG	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fes	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fhuB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fhuC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fhuD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	fyuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	hbp	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	iutA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	macA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	macB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	mdtA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	mdtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	mdtC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	mppA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	tolC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	tonB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	ybtP	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	yqjH	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	yqjI	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	znuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	znuB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	znuC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	csgA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	draE	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	fimH	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	mrkD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	papGI	-	-	0	symbol resolves to no HGNC record
R-HSA-9638630	Attachment of bacteria to epithelial cells	sfaS	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	16S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	AAC(6')-Ib	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	KPC-2	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	acrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	acrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	armA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	bla	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	blaSHV-12	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	emrE	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	gdx	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	gyrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	gyrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	macA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	macB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	mdfA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	mdtE	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	mdtF	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	mrcB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	oqxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	pef	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	qnr	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtF	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtG	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rmtH	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	rrsA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	tetA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	tetB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638737	Action of antimicrobials and antimicrobial resistance	tolC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	16S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	gyrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	gyrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	mrcB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	qnr	-	-	0	symbol resolves to no HGNC record
R-HSA-9638771	Action of antimicrobials	rrsA	-	-	0	symbol resolves to no HGNC record
R-HSA-9639775	Antimicrobial action and antimicrobial resistance in Mtb	rpoA	-	-	0	symbol resolves to no HGNC record
R-HSA-9639775	Antimicrobial action and antimicrobial resistance in Mtb	rpoB	-	-	0	symbol resolves to no HGNC record
R-HSA-9639775	Antimicrobial action and antimicrobial resistance in Mtb	rpoC	-	-	0	symbol resolves to no HGNC record
R-HSA-9639775	Antimicrobial action and antimicrobial resistance in Mtb	rpoZ	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	16S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	AAC(6')-Ib	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	KPC-2	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	UTI89_C2180	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	acrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	acrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	acrD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	armA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bamA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bamB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bamC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bamD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bamE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsG	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bcsQ	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	bla	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	blaSHV-12	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	chuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	csgA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	degP	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dppA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dppB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dppC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dppD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dppF	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	draE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	dsbA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	efeB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	efeO	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	efeU	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	eltA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	eltB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	emrE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	entS	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	espC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	exbB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	exbD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fecA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fecB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fecC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fecD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fecE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	feoA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	feoB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fepA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fepB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fepC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fepD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fepG	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fes	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fhuB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fhuC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fhuD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fimH	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fkpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	fyuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gdx	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gspC2	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gspD2	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gspS2	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gyrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	gyrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	hbp	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	hlyA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	hlyB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	hlyD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	hlyE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	ipaH9.8	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	iutA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	lepB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	macA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	macB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdfA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdtA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdtC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdtE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mdtF	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mppA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mrcB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	mrkD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	nleF	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	oqxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	ospC3	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	papGI	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	pef	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	qnr	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtD	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtF	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtG	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rmtH	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	rrsA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	secA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	secE	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	secG	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	secY	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	sfaS	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	skp	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	sta1	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	sta2	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	sta3	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	surA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	tetA	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	tetB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	tolC	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	tonB	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	ybtP	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	yhjR	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	yqjH	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	yqjI	-	-	0	symbol resolves to no HGNC record
R-HSA-9640148	Infection with Enterobacteria	znuA	-	-	0	symbol resolves to no HGNC record
